,0,1,2,3,4,5
997,0.0,3.326108,4.195164,1.0389997,0.6769202,4.0369797
998,0.0,3.8226175,2.897171,1.9898857,0.3420777,1.0870377
999,0.0,0.10877691,2.1249127,2.1647263,6.095268,3.7417104
1000,0.0,4.9337897,0.57443804,2.0342934,0.26181227,4.4935865
1001,0.0,2.3424459,1.5507026,3.9306595,2.2335582,3.1080253
1002,0.0,4.9488907,0.5712969,2.0432422,0.26557052,4.5006595
1003,1.1835032,2.9396605,3.4032981,5.5381794,4.1424403,2.5654986
1004,0.0,4.0018787,2.48486,3.168597,1.2730035,1.8333094
1005,0.0,4.2416177,4.872403,2.8443344,0.6519755,1.383822
1006,0.48688662,2.0550885,0.607514,4.1348705,2.5672956,3.2059844
1007,0.0,4.3271604,2.4699254,3.7372272,0.6596055,2.5439625
1008,0.27777088,2.3963373,0.92570275,4.310511,2.0941925,3.2169998
1009,0.0,1.9048611,5.795988,0.16562745,2.598127,4.5981803
1010,0.0,2.5680447,2.4203212,0.63840854,0.0,4.6216683
1011,0.0,3.7560897,2.917455,1.9544405,0.22928295,1.024116
1012,0.0,0.20096649,1.8099487,1.3888483,2.0794523,3.7514038
1013,0.438573,4.8679633,6.0671425,4.2561398,3.221473,1.2846704
1014,0.0,1.9059168,3.7629883,0.5729735,0.7991886,4.7264714
1015,0.0,3.0134776,3.052235,1.0571108,0.5470804,3.9797406
1016,0.0,1.9598442,7.2277846,2.0304492,3.216972,5.246787
1017,0.4072417,3.1768503,3.9232938,5.3791847,3.6967795,2.5952816
1018,0.0,4.9132457,0.5559129,2.0329266,0.27440223,4.4893837
1019,0.0,3.3482795,4.233733,1.0858082,0.7208257,4.1409893
1020,0.0,4.5486712,4.4351087,3.1352744,0.36712047,1.6554497
1021,0.0,2.921225,3.0856657,0.87713075,0.13418338,4.602113
1022,0.0,0.0,2.179732,0.4216629,1.8123031,4.2992516
1023,0.0,4.1257267,4.0558643,1.5543467,0.2730405,2.851554
1024,0.0,3.0485196,3.5906286,4.1053247,3.2776115,2.4368205
1025,0.0,4.9257274,0.5711717,2.0464644,0.2966443,4.484517
1026,0.13379362,1.7139922,1.2325878,3.7104275,2.7817297,2.9738388
1027,0.0,3.3460975,3.4979756,1.0409715,0.22406265,4.2200527
1028,0.0,0.14178912,1.5931265,0.0,0.7665632,3.9731512
1029,0.0,3.637126,2.248831,3.696926,1.8538731,2.548721
1030,0.0,2.7566023,4.201818,1.0670701,1.772031,3.7636518
1031,0.0,1.2122647,3.4353673,1.6316272,1.3881766,4.492102
1032,0.0,3.9978523,4.026508,1.4263347,0.4413664,2.004175
1033,0.5551902,2.9590502,3.949831,5.5845475,4.0642333,2.7735305
1034,0.0,2.171505,3.7198575,1.3165087,1.4239796,4.589929
1035,0.0,4.948912,0.56792396,2.0522237,0.2837848,4.5112114
1036,0.78078836,1.9753381,2.329583,5.361951,3.8630095,3.54978
1037,0.0,2.990292,3.6174214,1.4134415,0.4873375,1.5851744
1038,0.11779522,4.7683125,6.270956,3.7560613,2.7328966,0.83005023
1039,0.0,4.1203284,2.608255,1.775706,0.20842722,1.7185447
1040,0.0,3.2351065,1.5813901,4.36075,1.3549445,3.0113218
1041,0.49720812,2.16219,1.7573998,4.76282,3.0116427,3.393004
1042,0.0,0.95703495,1.7274611,0.06255159,0.15139946,4.39455
1043,0.0,4.3014016,3.500168,4.281167,1.413641,1.7464167
1044,0.0,4.393208,2.9351952,3.7844937,0.8451599,1.9564217
1045,1.0689992,0.9653655,2.3366601,4.7044206,6.293314,3.5713441
1046,0.0,3.520032,3.0245237,2.6841938,1.034657,0.3483399
1047,0.0,0.33592707,1.1888248,0.91041934,1.2942585,3.4813616
1048,1.6951212,5.005594,6.5191636,4.690348,5.9006844,2.874473
1049,0.0,3.171332,3.5711672,1.3971848,0.40499732,1.7643025
1050,0.0,0.4571066,1.3237507,1.0023006,1.1738424,3.6544857
1051,0.0,4.580736,3.4897804,3.7092688,0.72726595,1.6558557
1052,0.0,3.941247,2.558301,3.3240678,1.5608078,1.8567065
1053,0.0,1.9040426,2.7477257,0.47758922,0.28443286,4.754143
1054,0.0,2.7467804,4.0913186,1.1422135,1.5843583,3.804417
1055,0.0,0.96086156,2.3333697,1.2542326,0.84596145,4.223033
1056,0.0,2.464343,4.0826583,1.5835649,0.71000826,1.369124
1057,0.0,4.1969423,3.8465588,1.5260082,0.16575357,2.950386
1058,0.0,2.3453112,1.8666525,4.037848,2.3766463,3.0943065
1059,0.0,0.0,2.86748,1.7417716,3.2027738,4.860457
1060,0.0,0.45005745,2.5479746,0.40475366,0.7333727,4.499599
1061,0.0,1.5061527,1.7679689,0.14935318,0.0,4.519686
1062,0.0,3.4023857,2.8660762,0.98706067,0.30945823,3.3841734
1063,0.0,3.2472773,3.323126,1.4836098,0.29981884,1.3773018
1064,0.0,3.9521604,6.939226,2.4293282,2.2700667,3.3437724
1065,0.0,4.5985208,3.9545152,3.8688278,0.89100564,1.4164472
1066,0.0,0.050250873,2.3534005,1.8880099,4.002757,4.689413
1067,0.0,2.9285946,7.7480125,3.0037549,2.965184,0.14297411
1068,0.0,3.9535956,3.0809042,1.2250311,0.0,3.808554
1069,0.0,1.0015968,1.4874642,0.0,0.0032743514,4.297486
1070,0.0,4.012762,2.4979131,2.9991105,1.1793929,1.7043445
1071,0.0,3.8827224,3.628734,1.1421506,0.18446323,3.532566
1072,0.0,2.759478,3.8136284,1.1442062,1.2135609,3.962779
1073,0.0,3.4054472,3.177433,1.5747811,0.2512146,1.2338489
1074,0.0,3.3031454,3.2329388,3.9978547,2.8488333,2.3103712
1075,1.3517814,2.267635,5.550352,6.064116,6.689425,3.7927148
1076,2.0047271,1.2042624,1.2954135,4.18655,7.4363523,4.2535505
1077,0.0,0.91414404,5.6989164,1.8368903,2.8565948,5.33413
1078,0.0,0.2281443,4.617365,2.23019,3.1145852,5.234703
1079,2.0719912,4.260992,5.849254,4.6182795,7.429928,3.3793182
1080,0.0,0.3675614,1.5602834,1.2116495,1.4984314,3.6490872
1081,0.0,2.7566333,3.588205,1.1084735,1.0106714,4.0621047
1082,0.0,2.8990266,3.843252,1.3981224,0.61823964,1.8177737
1083,0.0,2.2448688,2.251806,4.1578064,2.7216518,3.0987506
1084,0.0,0.26863188,4.205842,1.3031816,2.0997694,5.075426
1085,0.0,4.0636253,2.451965,2.204079,0.45855585,1.6805438
1086,0.0,0.8849083,3.2960699,1.7972085,1.4813491,4.3261247
1087,0.0,2.2826426,8.126971,0.9719863,4.1645756,3.1584866
1088,0.0,2.946153,3.845292,0.7717984,0.5637895,4.448083
1089,0.0,3.6446395,2.6086905,3.8924773,2.112019,2.5020494
1090,0.0,3.727534,3.2039952,2.8336804,2.089109,0.57192945
1091,0.0,3.6883707,4.92029,1.4872361,0.5805111,2.7982254
1092,0.0,4.912682,0.5688339,2.0431428,0.28694478,4.490617
1093,0.5358516,2.1007085,1.972609,4.922985,3.167586,3.4038243
1094,0.0,3.787254,2.7726681,4.534551,1.8623602,2.501144
1095,0.0,2.215385,1.4453003,3.8221536,2.2218478,3.030569
1096,0.0,2.702673,1.6739221,3.872659,2.0713527,3.067559
1097,0.0,2.3881528,4.3044086,0.80569553,1.0623114,4.651194
1098,0.0,4.93523,0.5707857,2.0509405,0.2913564,4.502065
1099,0.0,4.3662944,2.7500896,3.7240255,0.7009995,2.2475543
1100,0.0,2.9397192,3.1591494,0.89945066,0.1599159,4.56115
1101,0.0,1.3763098,4.9941826,0.9799187,2.0381062,4.9280863
1102,0.0,3.35394,2.9406145,1.0102326,0.41391143,3.5161464
1103,0.77812773,2.036909,3.552539,5.7114053,5.0909176,3.5687919
1104,0.0,2.4807193,3.523192,1.1950487,1.2159581,4.401252
1105,0.0,4.5619864,3.8740258,3.6809242,0.7468492,1.4378636
1106,0.0,4.2083783,3.016578,4.202666,1.2910837,2.1097758
1107,0.0,1.9657477,6.044001,1.1261828,2.4662497,4.986959
1108,0.0,2.822653,3.8174694,1.4039148,0.644966,1.6963773
1109,0.1940167,4.6635966,6.195302,3.6795733,2.681182,0.742517
1110,0.0,3.9083428,2.9160426,4.4352117,1.8313224,2.3108013
1111,0.0,4.3009,3.1035893,1.4054004,0.0,3.4204164
1112,0.0,4.35991,3.0639415,3.8989377,0.9039029,1.9180379
1113,0.0,2.8680377,3.8571198,1.0829046,1.1885332,3.5800061
1114,0.0,2.826425,7.7760243,1.2520552,2.7790773,3.1400084
1115,0.0,0.33940923,5.4866533,2.648698,4.2031646,5.5319242
1116,0.0,3.3480787,2.4983919,4.7187676,2.2040088,2.819754
1117,0.0,1.101124,2.739466,1.3347309,0.94576585,4.3968067
1118,0.0,3.786542,3.7200077,1.1109972,0.25402948,3.623444
1119,0.0,0.0,2.9313614,0.7442585,2.3625996,4.9432855
1120,0.0,2.6902723,7.408581,3.0068462,2.9083767,0.0
1121,0.0,4.9314146,0.5736813,2.0456262,0.26754338,4.50279
1122,0.21555805,2.9024706,6.0738277,6.2532525,5.1686015,3.0454834
1123,0.0,3.7212813,3.9971368,1.1181191,0.5242704,3.8353493
1124,0.0,2.1135764,0.74464965,3.5329196,2.086669,2.9398036
1125,0.0,3.8890042,2.8372018,1.4808213,0.15729657,1.930651
1126,0.47987717,3.2583303,4.4041157,5.65544,3.9948752,2.4644754
1127,1.2499106,1.0061972,1.7922838,4.3768587,6.7800927,3.6400774
1128,0.0,3.17699,3.2964358,2.5799048,1.200318,0.01261816
1129,0.0,1.4001971,2.391206,0.26312265,0.20434305,4.647807
1130,0.0,1.9579636,3.2606194,0.52762353,0.51013947,4.7596455
1131,0.0,3.9834785,2.9974306,4.474511,1.7187889,2.3677173
1132,0.0,3.832547,2.7048666,1.2330967,0.16928682,2.5770195
1133,0.011164598,3.362341,2.874391,4.7272177,2.4711277,2.6592293
1134,0.0,1.9885029,3.5372505,0.5866431,0.7137778,4.734592
1135,0.0,2.0694344,3.0781372,0.59536946,0.41403803,4.8140693
1136,0.0,4.3608384,2.621808,3.6339076,0.63252103,2.3325992
1137,0.7117198,3.3282876,6.1183205,5.6681814,5.3059597,2.485015
1138,1.4520977,0.16378634,1.9977269,3.9187875,10.34626,4.104376
1139,0.0,3.2966204,3.200866,2.5413694,1.2190195,0.034734584
1140,0.0,3.834362,3.1466026,1.1442231,0.0,3.8990006
1141,0.0,2.5695984,6.1711125,1.1236042,1.7422346,3.7596848
1142,0.0,0.0,2.7446206,0.50523806,1.5907325,4.5510597
1143,0.0,2.0840592,1.4451258,3.7925134,2.2246943,3.0135453
1144,0.729432,3.1998112,3.6510434,5.24368,3.6086223,2.4414482
1145,0.0,3.6647692,2.9588203,1.267303,0.25519755,2.0703056
1146,0.0,3.956111,2.613899,3.108268,1.3186023,1.5701239
1147,0.0,4.9263654,0.5374362,2.0127447,0.2552593,4.476965
1148,0.0,4.5308137,4.232968,3.7945127,1.0289786,1.2518731
1149,0.0,3.211405,3.2021425,3.9742792,2.9376,2.3476992
1150,0.9135349,3.5464158,5.512451,5.7165604,5.69281,2.737011
1151,0.0,3.9190311,2.2947102,3.3949893,1.4807609,2.2303977
1152,0.3662449,1.0682069,1.8250389,3.6008162,4.345315,2.6804194
1153,0.8530669,1.4469683,1.8028729,4.829337,4.2974443,3.5510488
1154,0.0,3.593112,2.9495885,2.4895022,0.822778,0.49291632
1155,0.0,3.8235993,2.9042609,2.9511023,1.7009109,0.9937757
1156,0.0,3.81925,2.7279327,1.2322292,0.14644715,2.351644
1157,0.0,2.849495,3.7399359,1.726561,0.43076357,1.0849698
1158,0.0,4.573738,4.3654494,2.7823336,0.3074431,1.7754087
1159,0.0,0.6472988,1.3352866,0.8288027,0.84744906,3.8908725
1160,0.0,2.8616118,3.7044325,0.80158484,0.47632238,4.5999045
1161,0.0,4.566686,3.8193882,2.1930897,0.113087624,2.141595
1162,0.0,4.95401,0.5628142,2.040311,0.28364313,4.490691
1163,0.0,1.1993634,1.6668153,0.8175727,0.46351042,4.1744995
1164,0.0,4.4506917,3.809044,4.191171,1.3667917,1.5142832
1165,0.0,1.8304543,7.7676883,1.9293053,3.9768856,5.591769
1166,0.0,0.49221754,4.9220586,2.2792475,2.5929945,4.793018
1167,0.0,2.1164742,2.7379777,0.57632697,0.24433061,4.8436203
1168,0.06622701,3.0911877,2.1741724,4.5909486,2.232947,2.9327192
1169,0.13082093,0.0,1.8359559,0.80425835,5.8633394,3.3033254
1170,0.0,0.3534479,4.6790295,1.6478552,2.5924518,5.1334753
1171,0.0,0.0,2.517578,1.1317499,2.567835,4.586198
1172,1.4780631,1.4129086,3.3371084,5.6527114,6.506831,3.9737172
1173,0.29090357,2.7218738,1.5125029,4.584022,2.2619705,3.205574
1174,0.3377485,3.1142483,3.461472,5.2730412,3.3333256,2.8757348
1175,0.0,4.9133124,0.55876595,2.0344965,0.27652562,4.4804564
1176,0.0,2.416545,3.4052303,1.1871243,1.0606235,4.445247
1177,0.0,4.929665,0.54458696,2.0307,0.26810372,4.4829845
1178,0.0,0.0,2.1001117,0.8785615,3.0796626,4.5993323
1179,0.0,3.4812884,2.1411908,4.5326,1.659496,2.8414598
1180,0.0,3.4001822,4.2574863,0.8526765,0.3192611,2.1951659
1181,0.0,3.6429446,3.3847642,1.1093558,0.106070966,4.0543194
1182,0.0,3.6870377,2.550756,4.5570617,1.7941395,2.7041402
1183,0.0,0.5650333,1.3675241,0.91026616,0.99392664,3.804473
1184,0.0,1.1574277,1.7298508,0.8503846,0.48825696,4.144962
1185,0.0,3.0629544,4.7768755,0.7985822,0.8916509,3.7610657
1186,0.0,3.569119,2.9563558,1.018707,0.3633661,2.8526478
1187,0.33367044,0.8974118,1.7443564,3.546282,4.968957,2.5573432
1188,0.3644836,4.5850625,5.118076,4.4528527,3.3081343,1.3760748
1189,1.6123084,0.06729023,2.116433,3.6427276,10.544981,4.100226
1190,0.0,2.5762923,4.6263633,1.2868135,2.4279096,4.4185777
1191,0.0,0.20497154,4.325799,1.9420699,2.648913,5.02699
1192,1.2281346,2.6378467,3.324221,5.398928,4.7218895,2.8898396
1193,0.2789027,2.4757311,1.1192015,4.397374,2.1459985,3.22378
1194,0.0,3.7521255,2.1786556,3.6371295,1.6124862,2.5883563
1195,0.0,3.9707503,2.4880843,3.0740497,1.2454325,1.7318835
1196,0.0,4.378857,3.5246258,4.244496,1.3033515,1.7692025
1197,0.0,0.0,3.0322573,2.0080204,3.4417632,4.9029794
1198,0.0,3.5765238,3.1193774,2.0841398,0.3472322,0.8092836
1199,0.0,2.9709208,5.8314023,2.0152714,1.4259708,4.743425
1200,0.0,4.0582566,2.5612154,2.3421984,0.5354581,1.5310404
1201,0.0,3.4777176,3.955952,1.0118889,0.4871523,3.9505734
1202,0.0,3.8059268,3.1939242,2.959115,2.2481422,0.7972386
1203,0.11261379,2.214576,3.5793276,4.4872155,3.8650463,2.7848616
1204,0.0,3.015502,3.22118,1.0317516,0.65893483,3.7416337
1205,0.0,4.1327944,3.3620808,1.280917,0.03854689,3.4096913
1206,0.0,3.7065973,2.8913977,3.732959,2.1952426,1.9986398
1207,0.0,3.7164783,5.1774898,1.7455493,0.67490757,2.2809315
1208,0.0,4.930299,0.56849545,2.0326266,0.2835098,4.470464
1209,0.0,4.158796,2.546674,2.3980303,0.52036166,1.6989001
1210,0.0,3.8771586,4.1012506,3.7622025,1.0973014,0.7067505
1211,0.0,2.5896926,3.9552226,1.2375075,1.5200613,4.2100873
1212,1.5679464,3.665616,4.3295293,4.8909235,5.4755783,2.4630187
1213,0.0,1.22701,2.2238584,1.0990068,0.5580517,4.401404
1214,0.0,4.9322925,0.5746791,2.0509763,0.27164802,4.5147295
1215,0.0,4.9145846,0.5490944,2.0275667,0.2695019,4.4844666
1216,0.0,4.5372276,3.3423457,1.7281078,0.08917865,2.8291414
1217,0.0,2.3232994,4.4090047,0.110918134,0.7658607,2.8847792
1218,0.0002443716,3.8548665,4.325706,5.006597,3.0381753,1.9955792
1219,0.0,2.010973,2.1793797,0.44519177,0.0,4.7912364
1220,0.0,2.570768,2.6820912,4.152885,2.8460906,2.96278
1221,0.0,0.1573594,1.926858,1.4377416,2.58447,3.8244345
1222,0.0,3.145308,3.5736687,0.96372986,0.82547665,3.1343164
1223,0.0,2.582705,4.1753373,0.8317758,0.88690054,4.526486
1224,0.0,3.976358,2.7123384,2.7988408,0.9426458,1.182382
1225,0.0,1.8718947,2.5038044,0.45127955,0.19124314,4.7411427
1226,0.0,4.9191165,0.55401796,2.0304983,0.25768754,4.472779
1227,0.0,0.37328547,2.779879,1.6969465,1.8318883,4.097016
1228,0.0,0.2617017,4.8711147,2.0348084,3.1497428,5.2533593
1229,0.0,0.9059142,2.1618438,0.26646397,0.29830644,4.527463
1230,0.0,1.9045385,5.495371,0.83412886,2.2500296,4.9078026
1231,0.0,4.9266734,0.57456344,2.0416975,0.2684512,4.492095
1232,0.26653147,2.9154491,2.1182394,4.749351,2.3483946,3.0943956
1233,0.0,3.447813,3.2597446,2.6911597,1.2769107,0.15938637
1234,0.0,4.299428,5.0990424,2.5361001,1.4174747,0.684229
1235,0.16108823,2.7495687,1.1960976,4.4370527,1.9152826,3.0957456
1236,0.0,1.0670449,1.6136827,0.025404125,0.015990764,4.423405
1237,0.0,0.4639268,2.2268066,0.3055955,0.62674713,4.4060817
1238,0.0,2.3335733,0.91871333,3.5307057,1.838246,2.9452531
1239,1.1098386,3.6406655,5.467755,3.7998633,2.8840659,0.63443756
1240,0.0,3.221633,7.411714,1.8305479,2.6702883,3.3979967
1241,0.0,0.016956404,2.515062,1.8631774,3.8838441,4.7908645
1242,0.0,2.282074,6.4475336,0.8004174,2.4128013,4.2136064
1243,0.0,1.1933435,2.2385619,1.0798123,0.59889305,4.3536916
1244,0.0,2.047823,2.7310002,1.031696,0.66059995,4.4900427
1245,0.0,3.2327328,1.7571356,3.7328079,1.825049,2.93786
1246,0.0,1.085096,1.5384362,0.7683066,0.4980701,4.144229
1247,0.0,0.9872711,5.468872,1.4680614,3.0500705,5.457542
1248,0.0,4.5943775,3.6967418,3.7268631,0.7869787,1.4481716
1249,0.0,2.6337883,4.945181,1.0250973,2.47456,4.0272856
1250,0.0,2.2402384,2.5376024,0.95581377,0.48586455,4.4772663
1251,0.6846835,3.5689516,7.095149,3.3317404,3.266657,0.074250795
1252,0.36781275,4.7236085,5.618454,4.3235245,3.2586062,1.3376634
1253,0.08261349,3.3100617,2.938832,4.7474666,2.6931782,2.7751255
1254,0.0,2.2428622,0.7722544,3.5027492,1.9079558,2.925438
1255,0.0,4.946815,0.56942695,2.045508,0.2833045,4.5031476
1256,0.0,2.8348374,2.9005744,4.213734,2.865009,2.8886437
1257,1.245899,4.681706,6.5294914,3.714565,3.63612,1.1952696
1258,0.11021831,3.921826,3.1896112,2.9033318,2.7315006,1.028326
1259,1.364387,1.7112201,2.9480834,5.7470894,5.51443,4.004642
1260,0.0,1.0527793,1.8461618,0.0800955,0.08305135,4.500403
1261,0.0,1.9868404,3.439442,0.5914835,0.6144016,4.8164425
1262,0.57808405,2.0955856,1.7992244,4.869106,3.220142,3.3821225
1263,0.0,0.7186103,1.2195005,0.7410052,0.8084897,3.8268933
1264,0.0,3.0112295,2.6422548,4.137951,2.538145,2.8765903
1265,1.3347911,1.4020954,3.673779,5.6536326,6.6888723,3.826774
1266,0.0,3.9485555,5.5027604,2.1596875,0.93889534,1.7842638
1267,0.0,2.0312014,3.6192393,1.3161772,1.3422102,4.612775
1268,0.0,4.3287015,2.8900616,3.8393004,0.84616184,1.999218
1269,0.0,0.030133054,3.2504892,2.2839334,3.6247938,4.21934
1270,0.52757484,3.1310456,5.117241,6.044731,5.067025,2.8862839
1271,0.0,3.7088273,2.8581169,1.2168776,0.22295299,2.2822816
1272,0.0,3.8245068,2.7581851,2.9894712,1.2801498,1.1284311
1273,0.0,4.9066405,0.5881159,2.0437865,0.2953841,4.4795957
1274,0.0,2.4983125,6.1096334,1.0063661,1.7027619,3.5302224
1275,0.0,0.0,3.0335505,1.8668954,3.1609457,4.9105844
1276,1.5863845,1.3451328,2.5453608,5.5384293,5.9217577,3.9999108
1277,1.1784908,2.6030986,3.1856186,5.5475116,4.5157213,2.92589
1278,1.5296856,1.3200215,2.5914931,5.444513,5.8941526,4.0016623
1279,0.0,0.0,1.5871513,0.0,2.29707,3.6468015
1280,0.0,1.2188672,3.211148,0.54095316,0.7304857,4.716096
1281,0.0,4.6419015,3.3048599,2.106838,0.0951713,2.3533792
1282,0.0,4.127148,2.4250546,2.8235323,0.9335232,1.7781864
1283,0.5449118,3.4143398,5.165229,5.722137,4.7240677,2.5730436
1284,0.0,4.2230077,3.1105902,4.195688,1.2534131,1.9996645
1285,0.0,3.8311708,2.791777,4.5161834,1.7175156,2.4827583
1286,0.0,2.378514,5.326487,0.5434108,2.7971613,3.1892927
1287,0.34320813,3.6373963,3.4720955,4.3804173,2.3280108,1.2360103
1288,0.0,3.7538242,8.758895,2.771942,3.4931166,1.9708772
1289,0.0,3.5948749,2.850694,1.0406855,0.30678734,2.9386961
1290,2.94233,4.759669,6.2464266,4.05575,7.519514,3.3402023
1291,1.0421593,1.337514,1.2878823,4.5496674,4.445197,3.5235581
1292,0.0,0.41964203,3.5225768,1.0082102,1.3782994,4.7977366
1293,0.0,3.8974295,3.4271352,1.2095718,0.08477256,3.809209
1294,0.0,1.6522936,2.7627947,1.171297,0.8157339,4.4394727
1295,0.0,3.010676,7.4902406,1.6260318,2.4855447,2.793315
1296,0.0,3.1783817,3.3043554,1.0015714,0.658326,3.4169886
1297,0.0,1.8938423,3.2285838,4.379454,3.9023807,2.9893517
1298,0.26292887,2.3813725,4.472925,5.7767735,5.0224104,3.2364302
1299,0.0,3.0749485,3.587238,0.9621062,0.8835089,3.1546423
1300,1.7703352,4.9636774,6.1753874,4.4162602,5.284782,2.3399534
1301,0.0,1.613818,3.7121482,1.4933623,1.6296896,4.5388527
1302,0.0,2.080264,1.3374741,3.7874606,2.2900531,3.0408616
1303,0.0,2.83327,3.0184655,0.84932244,0.123740405,4.655494
1304,0.0,3.0704226,2.8694541,0.85922134,0.0,4.551664
1305,2.2646534,4.4718356,5.5650554,4.387594,5.6823225,2.2398303
1306,0.0,4.945001,0.5683554,2.0434191,0.2914203,4.4865074
1307,0.0,1.3315874,2.2010207,1.0270191,0.5470718,4.3590293
1308,0.3758008,2.2522082,0.6323115,4.222351,2.2945628,3.2154384
1309,1.061064,4.022662,3.9717212,2.7955372,3.5096757,1.0988884
1310,0.0,0.86309135,1.5833149,0.0,0.16968152,4.3660803
1311,0.0,2.9897504,3.333342,1.0747044,0.72973144,3.8573718
1312,0.0,2.4936688,2.432473,4.1204033,2.7583969,3.0770273
1313,0.0,1.8218505,4.8448052,1.3662293,1.7243291,4.928927
1314,0.0,1.1631459,1.7574749,0.08142337,0.005239755,4.4423337
1315,0.0,2.5128112,4.1009216,0.75549865,0.8303437,4.602819
1316,0.8126785,1.5554175,1.4950676,4.722305,3.9205062,3.5077806
1317,0.0,3.695415,2.892149,3.7324388,2.2617118,2.0690856
1318,0.0,4.0661817,2.5693223,2.746032,0.8676828,1.5262555
1319,0.0,2.3559222,4.116734,0.72802997,0.9027915,4.591699
1320,0.0,3.7663622,3.195495,2.89056,1.9348707,0.62968886
1321,0.9823139,1.0590175,2.4030416,4.716146,5.7172275,3.5521758
1322,0.0,1.2705249,1.7064402,0.8064194,0.40150252,4.2131824
1323,0.0,4.1786914,5.1221137,3.4111557,0.98520267,1.1997565
1324,0.20565939,3.5992842,4.7105794,3.8650148,1.9386164,0.3330836
1325,0.0,4.5987406,5.4598355,4.765495,3.3665187,2.2279377
1326,0.0,3.6905568,5.699891,1.9893395,1.0603505,1.8234702
1327,1.6130103,1.4270319,0.86027366,4.1320415,5.1634502,4.025852
1328,0.80887645,3.4768972,7.104671,3.3495839,3.3630333,0.08140168
1329,0.0,3.5976954,3.1592164,3.7289288,2.7188776,1.940687
1330,0.0,4.66206,5.8159313,3.4948552,1.7290334,1.0742946
1331,0.0,3.8410263,2.9361398,3.2120788,1.8880262,1.2170998
1332,0.0,2.8521576,3.7688205,0.93351614,1.1674199,2.8637671
1333,0.0,0.74102974,2.154817,1.1869314,0.8765961,4.1973505
1334,1.0817256,1.1680496,1.7590764,4.482161,5.182868,3.5761194
1335,0.0,3.7532096,2.8633158,1.2143259,0.22870657,2.2701933
1336,0.0,0.1948105,1.945199,1.4862303,2.4098876,3.8976514
1337,0.58278036,2.578773,3.234181,5.481314,3.8329098,3.1966631
1338,0.0,2.2739286,3.2385004,0.73822737,0.42430744,4.7389817
1339,0.0,3.415872,2.2353907,3.9311368,2.0361147,2.883975
1340,0.0,3.8901625,6.3951116,2.229698,1.526182,1.7903893
1341,2.1866522,0.82880616,1.6985726,4.060391,9.094859,4.497496
1342,1.0338883,0.93009055,2.0236824,4.483147,6.951613,3.5294967
1343,0.0,1.2229056,2.1019342,1.0035595,0.5198581,4.3530655
1344,1.8835554,0.04571651,2.2645097,3.3748374,10.475976,4.249481
1345,0.0,2.4257588,1.9485579,4.0572047,2.4522815,3.117687
1346,0.0,3.9902253,8.677347,2.8409972,3.5794919,2.5641034
1347,0.0,3.9393687,2.349394,3.3582356,1.4326702,2.1223974
1348,0.5347519,2.1524944,1.6863184,4.7811584,3.0062788,3.3701599
1349,0.0,3.2773032,3.2504818,1.1970376,0.41761783,1.8371084
1350,0.0,0.7163734,5.048157,1.3209343,2.5497937,5.2777705
1351,0.0,2.7824054,4.5493846,2.5278215,1.2674638,0.0
1352,0.0,3.4871058,6.365396,1.9705173,1.5184466,2.040728
1353,0.0,3.8937964,2.6986353,2.90854,1.1595858,1.258324
1354,0.0,2.8314948,8.639322,1.7565643,3.266026,1.6113498
1355,0.0,4.464251,3.7765346,1.967618,0.12256774,2.3608189
1356,0.71468806,2.6910982,4.5008144,5.883083,5.130274,3.0793679
1357,0.049418233,3.6708164,3.643625,3.7756355,3.4975898,2.1559331
1358,0.0,0.0,3.1045415,1.5518602,2.5810559,4.8977275
1359,0.66408634,3.999999,5.108773,5.1818604,4.2343745,1.915407
1360,0.0,1.1746826,1.4835553,0.7103894,0.42089805,4.0576816
1361,1.1174324,1.0674218,1.9019666,4.522648,5.522722,3.5809927
1362,1.1803327,1.0815926,2.0647764,4.7373357,5.732122,3.6570323
1363,0.0,3.6825697,3.0135634,2.6403153,1.0856224,0.5190339
1364,0.0,3.9400969,7.9388595,2.7145436,2.6727896,1.4101834
1365,0.0,4.479878,3.8827045,2.2081406,0.1301193,2.1128495
1366,0.0,0.0,2.2943935,0.7543576,2.6515357,4.54262
1367,0.0,3.846055,2.8683126,3.2575104,1.8279301,1.3466599
1368,0.0,0.8788012,0.9753465,0.5715935,0.6561719,3.7723792
1369,0.0,2.4313893,7.314036,1.0320822,3.4906027,4.6103835
1370,0.0,3.5894098,2.977812,3.8682768,2.409426,2.2236447
1371,0.0,4.665216,3.5266585,2.4816003,0.12681553,2.0641308
1372,0.5602511,2.0317874,1.2481794,4.5089684,3.0153582,3.3905067
1373,0.0,0.27263653,1.5818028,0.050420076,0.6713034,4.111895
1374,0.0,4.448209,4.662597,3.4404008,0.8576442,1.2982888
1375,1.477047,3.8004394,4.6055794,4.536079,6.0989323,2.6764193
1376,0.0,1.7531146,7.1605806,1.4952418,3.9077628,5.6932697
1377,0.16960984,3.1219847,4.138756,4.27397,3.7809575,2.518682
1378,0.0,4.960945,0.57068354,2.060488,0.28119278,4.51561
1379,0.0,2.6214645,5.7500105,1.1292838,1.5486487,3.9617722
1380,0.63524497,2.4882317,3.1608706,5.5048404,3.9138792,3.1836019
1381,0.0,4.0084977,6.5182233,3.710152,2.4451115,0.53538454
1382,0.0,4.911628,0.57573205,2.04604,0.29871467,4.482422
